标题： 2018年最佳人气明星排行榜，快来为你偶像打call吧！【数据可视化】  UP主： 左溪君  播放量：16.1万
标题： 蔡依林教练习生如何做自己 错误的人生才精彩 蔡徐坤陈立农Justin黄明昊范丞丞王子异小鬼王琳凯朱正廷尤长靖卜凡钱正昊林彦俊毕雯珺灵超朱星杰林超泽Jeffrey  UP主： wwnobody  播放量：16.0万
标题： 【NINE PERCENT】集体cosplay 偶像包袱什么的不存在的  UP主： 如梦风逝  播放量：16.0万
标题： 外国妹纸看偶像练习生决赛_mack_daddy_蔡徐坤_等_reaction反应[1]  UP主： 顾凉城a  播放量：16.0万
标题： 【蔡徐坤单曲】穷发函（穷开心）  UP主： -枫叶SAMA-  播放量：16.0万
标题： 太美警告！原来蔡徐坤的球技是跟诺手学的。  UP主： 罐头Tornado  播放量：16.0万
标题： 美国小哥们reacting to【偶像练习生】直拍 PPAP A组  UP主： 维斯USVlog  播放量：16.0万
标题： 周淑怡模仿蔡徐坤跳舞，淑仪：你们不要再黑他了，他已经很惨啦！  UP主： 主播圈内事  播放量：16.0万
标题： 莉三万生前让一男子在直播间出镜，网友终于看见了真面目  UP主： 怒肛蔡徐坤  播放量：15.9万
标题： 蔡徐坤你不要过来呀  UP主： 衰小孩NotToDie  播放量：15.9万
标题： 你知道为什么打篮球打不过蔡徐坤吗？这才是打篮球的正确打开方式！  UP主： 摩登Mod  播放量：15.9万
标题： 蔡徐坤的粉丝想爆破哔哩哔哩，结果没人考上！  UP主： U大哥  播放量：15.9万
标题： 【nine percent】7.28武汉见面会（转载）武汉粉丝见面会 蔡徐坤陈立农范丞丞黄明昊林彦俊朱正廷王子异王琳凯尤长靖  UP主： Peace丨And丨Love  播放量：15.9万
标题： 【蔡徐坤】你家里人知道你尾音这么可爱吗  UP主： 一个追星小号  播放量：15.9万
标题： 《Para Para Sakura》蔡徐坤练习室&amp;现场直拍  UP主： 小破梨梨梨  播放量：15.1万
标题： 【Nine Percent】快本预告&amp;抢先花絮&amp;倒计时 奶泡团大哥给您拜年了 9%综艺合体首秀 蔡徐坤陈立农范丞丞Justin林彦俊朱正廷王子异小鬼尤长靖  UP主： wwnobody  播放量：15.1万
标题： 【那些气场两米八的高级脸南韩女idol/郑秀晶/宣美/林珍娜/姜涩琪/Jennie/Lisa/崔雪莉/金度延】  UP主： 馒头拿好不谢  播放量：15.1万
标题： 【偶像练习生】蔡徐坤VS王宥辰 | 初舞台PPAP A/B组C位近景直拍  UP主： shenliur  播放量：15.1万
标题： 【星girl纪】蔡徐坤为何成为流量公敌？冰点路人缘之下到底被谁拉了后腿？  UP主： 星girl纪  播放量：15.1万
标题： 敢改编周杰伦的歌，令人惊艳还是差评无数？周董：改得不错喔  UP主： 音乐Fans小琼  播放量：15.1万
标题： 【星动亚洲第二季】【蔡徐坤】舞台合集高清  UP主： Galeno神  播放量：15.0万
标题： 谁最想推翻蔡徐坤当队长？兄弟们满满求生欲，尤长靖：队长最nice  UP主： xuyeyao  播放量：15.0万
标题： 蔡徐坤名场面！直男看了犯恶心，妹子看了顶不住！  UP主： 魔王DEMO  播放量：15.0万
标题： 【ai换脸】PDD打篮球  UP主： 闹海小王霸  播放量：15.0万
标题： 偶像2《青春有你》全灭？第一期录制完毕全员无A，UNIQ成员李汶翰等级为B??天呐  UP主： 爱吃的宅女酱  播放量：14.9万
标题： 【蔡徐坤】飞一般的走位 正面高清主坤坤 dream  UP主： foreverwild  播放量：14.9万
标题： 【偶像练习生】南韩姐姐们的第九期观看评价EP09  UP主： Kunstorage  播放量：14.9万
标题： 不吹不黑 直观评价cxk 这个人！  UP主： DearDe_sire  播放量：14.9万
标题： 【蔡徐坤】20180406 偶像练习生决赛 《mack daddy》个人直拍×3 ＆ 正片  UP主： 囷囷酱呀吼  播放量：14.9万
标题： 大片登场 偶像练习生x时尚芭莎《BazaarV情书》正片 蔡徐坤 Justin黄明昊 范丞丞 朱正廷 陈立农 小鬼王琳凯 王子异 尤长靖 灵超 情书写作指南  UP主： wwnobody  播放量：14.9万
标题： 【NINEPERCENT】《创新者》幕后练舞花絮蔡徐坤小队长“操心”日常 四舍五入是迷你团综了  UP主： 海棠karry  播放量：14.9万
标题： 盘点2018偶像养成选秀！你们今年pick谁了鸭？【哇妹2018年度盘点NO.4】  UP主： 哇哇哇妹  播放量：14.8万
标题： Ning王直播diss蔡徐坤，PDD听到怒刷51发超火  UP主： 主播时刻  播放量：14.8万
标题： 【9%团魂】彦俊说对Justin女装有心动的感觉 小鬼吐槽长靖不敢叫他起床  UP主： 白石Ayis  播放量：14.8万
标题： 【幽魂深雪】【蔡徐坤/偶像练习生】YouTube上韩国人对蔡徐坤的评价  UP主： 幽魂深雪  播放量：16.5万
标题： 公开行刑，上课班主任放蔡徐坤打篮球  UP主： 三浦丿按针  播放量：16.5万
标题： 【NINEPERCENT】4.6出道一周年纪念+采访合集+生日祝福合集 蔡徐坤陈立农范丞丞黄明昊林彦俊朱正廷王子异王琳凯尤长靖  UP主： Peace丨And丨Love  播放量：16.4万
标题： 新世界！毛笔手绘挑战一天400张绘制还原蔡徐坤打篮球视频，鸡你太美，写意水墨风格。  UP主： 李青仪  播放量：16.4万
标题： 追漂亮女生前，你必须要知道的事！（顺手三连）  UP主： 我是流浪君  播放量：16.4万
标题： 潘长江不认识蔡徐坤被骂,蔡徐坤回应潘长江  UP主： 马里奥赛高呀  播放量：16.4万
标题： 【偶像练习生】【蔡徐坤】oxlxs英文说得最好的前6名是？  UP主： 盐大虹  播放量：16.4万
标题： 【oxlxs】《mack daddy》《 it&#39;s ok》《 Forever》 音画一致无杂音无非台画面版本  UP主： 薛定谔的猫心念的咸鱼  播放量：16.4万
标题： 【梦回大厂】赛后会面 秦奋观看蔡徐坤舞台，周锐董岩磊钱正昊三人团综上线  UP主： 白石Ayis  播放量：16.3万
标题： 【偶像练习生】蔡徐坤在宿舍里居然做这种事！！  UP主： Katherine-99  播放量：16.3万
标题： 【蔡徐坤】《偶像练习生》未播花絮-巴比龙后台坤坤撒娇  UP主： DREAM-KUN  播放量：16.3万
标题： 【农坤无可救药】这么甜的农坤确定不磕下吗？  UP主： 丫丫细语  播放量：16.3万
标题： 时尚芭莎采访&amp;开包记 蔡徐坤 范丞丞 陈立农 王子异（曝理想型 练习生翻包 get爱豆同款）芭姐开包记 芭姐采访  UP主： wwnobody  播放量：16.3万
标题： 偶练泡泡专访 蔡徐坤 Justin黄明昊 范丞丞  朱正廷 陈立农 小鬼 王子异 尤长靖 灵超 独家专访合集  UP主： wwnobody  播放量：16.3万
标题： 【偶像练习生xABO向】大声告诉我你pick的小哥哥是什么属性  UP主： 七个硬币改这名  播放量：16.3万
标题： 震惊！某高校班长在班会课上竟模仿公然蔡徐坤打篮球  UP主： 牛大口捞的一比  播放量：16.3万
标题： 10万粉丝UP主能赚多少钱？不上班可以养活自己吗？【读评论#3】  UP主： M-菌  播放量：16.3万
标题： 【咋啦巴巴】练习生（下）惊了！老外超爱看火热的《巴比龙》和神曲《容易动情的人》！视频末上下两集中谁又会是外国小巴巴的最爱呢？  UP主： 巴巴一家人  播放量：16.3万
标题： 【富贵镜头里的坤】“哥哥你去医院就去不了儿科 嘿嘿”  UP主： 一个追星小号  播放量：16.2万
标题： 实力派和小鲜肉同唱一首歌，碾压式对比现场，网友：原来这就是吊打  UP主： Music郑在看  播放量：16.2万
标题： 【偶像练习生】吐血推荐那些值得PICK的小哥哥TOP20  UP主： 方酒凉  播放量：16.8万
标题： 乐华新歌被网友diss和韩曲相似，乐华终于回应抄袭质疑  UP主： 娱人制造  播放量：16.8万
标题： 【蔡徐坤】哥哥们很宠我怎么办  UP主： 徽姑娘A加  播放量：16.8万
标题： 蔡老师  真正的篮球水平  UP主： secheng19191919  播放量：16.8万
标题： 【偶像练习生】妈妈问我的房间为什么有男人的尖叫 坤音四子 X 蔡徐坤 X Justin X 范丞丞 X 朱正廷 X 李希侃 X 灵超 X 木子洋  UP主： 瞅瞅杨  播放量：16.7万
标题： [偶像练习生]大厂男孩交作业啦  UP主： Feb-水瓶  播放量：16.7万
标题： 【全明星】要啥自行车？  UP主： 一咸菊菊  播放量：16.7万
标题： 蔡徐坤投错律师函，粉丝爆破连号都注册不了。  UP主： 云岁月书  播放量：16.7万
标题： [菜虚鲲]这可能是你看过最高能的hop  UP主： 某不知名UP主屎蛋  播放量：16.7万
标题： 【流浪篮球】蔡徐坤错失了最后的逃逸机会  UP主： athan-  播放量：16.6万
标题： 【9%团魂】丞丞Justin伪装妈粉应援蔡徐坤 小分队一起给农农过生日 王子异叫大家起床 林彦俊蔡徐坤笑作一团  UP主： 白石Ayis  播放量：16.6万
标题： 尤长靖和Justin蔡徐坤合唱《年少有为》，把“主打歌”画风带偏了  UP主： xuyeyao  播放量：16.6万
标题： 【瘟疫公司自制场景】当蔡徐坤成为病毒  UP主： Mr_Mearod  播放量：16.6万
标题： 【理娱】史诗级国内男子团体变迁史！35年换4代？  UP主： 理娱打挺疼  播放量：16.6万
标题： 【NINE PERCENT】武汉场cosplay高能part 你们CP都这么会玩的么  UP主： 如梦风逝  播放量：16.6万
标题： 当你在蔡徐坤微博底下发鸡你太美会怎么样？  UP主： avicii321  播放量：16.6万
标题： 【孙笑川x陈冠希】百口莫辩孙笑川！  UP主： 浅夢-  播放量：16.6万
标题： 抽象简史第二期——土学传奇  UP主： 时潜潜  播放量：16.5万
标题： 【NINE PERCENT】最新九人版音源公开！你来听了吗？  UP主： NINEPERCENT_TOWN  播放量：16.5万
标题： 【蔡徐坤×周洁琼】trouble maker 新的限定组合！就决定是你们了  UP主： 球泠  播放量：16.5万
标题： 用N种游戏的方式打开（乱入）动画片段  UP主： 欧利斯多  播放量：17.3万
标题： 【偶像练习生】九强练习生谈赛后心情 自曝决赛结束最想睡觉吃饭  UP主： 安淇大人  播放量：17.2万
标题： 【NINE PERCENT】xxj男团人设不能崩 大型打脸现场（四）  UP主： 如梦风逝  播放量：17.2万
标题： 蔡徐坤发律师函给B站其实告错公司？  UP主： 星痒有何贵干  播放量：17.2万
标题： 【oxlxs】爆料！爆料！jeffrey 王子异 林彦俊 周锐 蔡徐坤 小鬼 尤长靖 陆定昊 郑锐彬 杨非同 林超泽 卜凡  UP主： 不要跟我五四三  播放量：17.1万
标题： 黑人小哥跳鸡你太美，毫无违和感，完美踩点！  UP主： 摇摇射  播放量：17.1万
标题： 【创造营2019】扒一扒创2有哪些自带流量的选手~曾经蔡徐坤团的都想要翻红嘛  UP主： 小Q要发财  播放量：17.1万
标题： 【沙雕手书】 爆豪版鸡你太美！爆肝900帧灵魂作画！！  UP主： -SHL-  播放量：17.1万
标题： 【陈立农】偶练收哥机！cln你到底有几个好哥哥!!!  UP主： Outcastar  播放量：17.0万
标题： 偶像练习生蔡徐坤用女声唱主题曲eiei 好听疯了！  UP主： 大蝌蚪视频  播放量：17.0万
标题： 静音看蔡徐坤在后台和左叶唠嗑，瞎溜达！  UP主： xxxxxxxxxxxxxo  播放量：17.0万
标题： 韩国小姐姐看《偶像练习生》决赛上篇，有个小姐姐真的对陈立农中毒了  UP主： 在韩小公举  播放量：17.0万
标题： 蔡徐坤应援曲《Wanna Say》官方MV  UP主： Sakura_蔡徐坤安利站  播放量：17.0万
标题： 坤坤.MLG  UP主： TØm  播放量：17.0万
标题： 直男路人看粉丝拆台现场，4位小哥来看粉丝现场怼爱豆，全程妙语连珠，戏比粉丝还多！  UP主： 姨太的吃瓜大会  播放量：16.9万
标题： 【精神污染】一秒复制一个蔡徐坤（加倒放）  UP主： Billy-Wong  播放量：16.9万
标题： 【蔡徐坤】发函练习手册  UP主： 鬼畜↑可乐♂  播放量：16.9万
标题： npc打歌首秀半开麦唱跳消音后依然稳?是偶练top9的真实实力还是大厂男孩的成长蜕变【nine percent】《创新者》  UP主： 有超能力的MoMo  播放量：16.9万
标题： 【赵本山】忽悠之王——春晚蹦迪哪家强？齐得隆锵隆咚锵！  UP主： 深海色带鱼  播放量：16.8万
标题： 【彩虹屁合集】论你厂男孩有多彩虹屁，自信的男孩最好命  UP主： 安淇大人  播放量：16.8万
标题： 【巨甜】用偶像剧的方式打开《偶像练习生》CP名场面 彦归正传皇权富贵尤长靖陈立农异坤星鬼灵洋  UP主： 药膳山药  播放量：18.4万
标题： 【蔡徐坤】东方卫视跨年演唱因太过惊艳而引发网友热议，来听听消音后的版本吧，蔡徐坤的音乐感受力，创作才华，vocal实力，舞台表演能力，真的让人叫绝！  UP主： 身后闪着光blbl  播放量：18.4万
标题： 【蔡徐坤】别别别…坤哥，有话好好说，你知道我们对你意志力薄弱(&gt;_&lt;)  UP主： 一颗布比_卡因  播放量：18.4万
标题： 当蔡徐坤发现律师函发错公司。无间道版  UP主： aluba1008  播放量：18.4万
标题： 【最炸场的开场舞！】偶像练习生+创造101  UP主： 吉阿米JiAmi  播放量：18.3万
标题： 【蔡徐坤】《Mack Daddy》偶像练习生决赛舞台focus  UP主： 蔡徐坤姐姐团_kunsland  播放量：18.3万
标题： 坤坤，你的粉丝已经很努力了，他们...（厉害了，bilibili）  UP主： 蓝图一角LT  播放量：18.3万
标题： 【律师函警告】别再折腾蔡徐坤了  最好的坤坤我来守护（呸）  UP主： 没有蛀牙TdH  播放量：18.3万
标题： 【rap现场】被吹爆的蔡徐坤巴比龙舞台遇上原唱王嘉尔的巴比龙，这现场你觉得如何？  UP主： 娱乐圈盘点  播放量：18.2万
标题： 【偶像练习生】百分九TOP9未解之谜  UP主： UltraAurora  播放量：18.2万
标题： 元首对坤坤律师函的愤怒  UP主： 未熟みかん  播放量：18.1万
标题： 【合集】【蔡徐坤】【星动亚洲】第二季  CUT  UP主： -AKKKK-  播放量：18.1万
标题： 流量歌手与实力歌手同唱一首歌，这对比，惨不忍睹！  UP主： 音乐Wu哥  播放量：18.1万
标题： 蔡徐坤一代战靴实战测评，穿上它打比赛，稳赢  UP主： 苏联红军-伊皮万  播放量：18.1万
标题： 蔡徐坤，一个强大到能打破剧本的人，这一次还是忍不住哭了  UP主： 猫眼电影官方  播放量：18.1万
标题： 【蔡徐坤】被哥哥举高高的奶坤  UP主： 徽姑娘A加  播放量：18.1万
标题： 一拳超人 第二季 第2集 吹雪袭来，琦玉VS索尼克 说好的拳非拳呢，一拳超人2 AMV 2019  UP主： 滑鸡的大树  播放量：18.1万
标题： 【主题曲MV对比Reaction】偶练？青你？以团？后期小姐姐看三大选秀主题曲MV，哪一个更吸引追星女孩的目光？  UP主： 剪刀手栗栗子  播放量：18.1万
标题： 吓Skr人！吴亦凡扣篮失败摔了个屁股蹲儿...多角度还原真相，犯规了！101火箭少女 麦蒂 波什 吴尊等人腾讯企鹅篮球名人赛  UP主： 日叔丨  播放量：18.1万
标题： 【NINEPERCENT】这配置是真实的吗？首张专辑主打曲《创新者》歌词分配(加速版)  UP主： pop_channel  播放量：18.0万
标题： 偶像清唱赛(张艺兴&amp;鹿晗&amp;黄子韬&amp;吴亦凡&amp;王俊凯&amp;王源&amp;易烊千玺&amp;蔡徐坤&amp;陈立农&amp;尤长靖）  UP主： 铁齿铜牙嗑瓜子  播放量：19.6万
标题： 【高能】【个人向】偶练值得循环的13个舞台  UP主： 星星粉尘  播放量：19.6万
标题： 当你逼你的速写老师画一个蔡徐坤会发生什么  UP主： 九级丶  播放量：19.5万
标题： 【DNF小剧场02】喵咪太美之CXK的诱惑  UP主： 小巨人猪大星  播放量：19.5万
标题： 孙笑川观赏蔡徐坤打歌，感动得热泪盈眶！  UP主： 新世纪葛炮战士  播放量：19.5万
标题： 【实力对比】中韩选秀成团出道舞台，差距在哪儿？  UP主： 热允呀  播放量：19.5万
标题： 周锐模仿大厂病毒：1王子异 2蔡徐坤 3你们猜，被别人cue到的心情如何？  UP主： 可爱的男孩子们  播放量：19.4万
标题： 为国争光！牌牌琦爱徒在纽约时代广场社会摇，引发模仿热潮  UP主： 新世纪葛炮战士  播放量：19.4万
标题： 特务J组花絮合集 Jeffrey范丞丞戴假发走台步 王子异吓呆 蔡徐坤表示拒绝 毕雯珺 李希侃 徐圣恩 岳岳 余明君  UP主： wwnobody  播放量：19.4万
标题： 当朱正廷的绅士手碰上吴宣仪的淑女手，让我笑了一天  UP主： 搞笑院院长  播放量：19.4万
标题： 【蔡徐坤】（正片未播）当听到“你骗人”这句话时，坤坤在偷笑耶  UP主： 瓶子小8  播放量：19.2万
标题： 太嚣张！TFBOYS演唱会惨遭激光笔射眼睛，凶手疑似蔡徐坤粉丝！  UP主： 神盾特工菊  播放量：19.2万
标题： Ninepercent队长蔡徐坤：你们真的太皮了我真的不想管你们了！  UP主： 娱乐百乐  播放量：19.1万
标题： 韩国小姐姐看《偶像练习生》前10位第二段，总共三段  UP主： 在韩小公举  播放量：19.1万
标题： 【吴亦凡VS蔡徐坤】绿色  UP主： 鸡鸡·夫斯基  播放量：19.1万
标题： 【农坤/农家菜】[陈立农X蔡徐坤]LOVE SCENARIO  UP主： UESUKI  播放量：19.1万
标题： 【Nine Percent】老外直播百分九少年抵北美洛杉矶机场接机现场  UP主： 麻辣香肠  播放量：19.0万
标题： 【偶像练习生】up主辛苦拍的决赛散场-完整版  UP主： 秋水清音  播放量：19.0万
标题： 【岳云鹏X众男神】【巨虐】盗心贼||男人的嘴骗人的鬼  UP主： 鲁家九姨太  播放量：19.0万
标题： 【NINEPERCENT】20180602深圳见面会B  九位成员睡姿大公开  UP主： 木头TOMATO  播放量：19.0万
标题： 【理性分析朱正廷与两团队友的关系】  UP主： 咕猫c  播放量：18.0万
标题： 《偶像练习生》韩国国民制作人的PICK是谁②【红红在首尔】  UP主： 红红在首尔  播放量：18.0万
标题： 【蔡徐坤】炉石形象大使兼设计师  UP主： 林无名丶  播放量：17.9万
标题： 【1080P超清】【偶练】主题曲官方版MV《EIEI》，C位蔡徐坤。  UP主： CHINAIDOL偶像时代  播放量：17.9万
标题： 蔡徐坤狂飙英语？？翻译没在怕的！！  UP主： 八月是你的样子  播放量：17.9万
标题： 当哆啦a梦一家看到蔡徐坤的时候  UP主： 菖蒲的球根  播放量：17.9万
标题： 【NINE PERCENT-全程字幕版】603深圳站最全全程合集（大屏幕视角）  UP主： 哈利龙马  播放量：17.9万
标题： 模仿蔡徐坤老师的癫狂运球，蔡老师已经火遍全球了。  UP主： 勤劳的视频搬运工小C  播放量：17.8万
标题： 《偶像练习生2》开拍！这位星二代参加，网友：这将成为第二个蔡徐坤？  UP主： 包包娱乐  播放量：17.8万
标题： 161124SWIN巡回见面会合肥站-蔡徐坤focus-只因你太美  UP主： prettyboy0802  播放量：17.8万
标题： 【蔡徐坤】和99个男生生活在一起是什么样的体验  UP主： 蔡徐坤情报局  播放量：17.8万
标题： 在班上放蔡徐坤打球鬼畜会怎么样？  UP主： 喻子布  播放量：17.8万
标题： 当n个蔡徐坤一起打篮球时(ಡωಡ)  UP主： LONGBUI  播放量：17.8万
标题： 【路人镜头下的男明星】只要不是他们的自拍都能帅的让人合不拢腿  UP主： 湾宛晚碗丸丸丸  播放量：17.7万
标题： 蔡徐坤的美国校队和真正的美国校队差距有多大  UP主： 观溟止鱼  播放量：17.7万
标题： B站唯一 一个挑战蔡徐坤失败的人，还是个女up主，这样的up主该被封杀吗？  UP主： 面瘫娘233  播放量：17.7万
标题： 【Ninepercent 蔡徐坤】0728武汉全场全景  UP主： _Theia_蔡徐坤  播放量：17.7万
标题： 【偶像练习生/ 颜值排名TOP20/ 个人向】谁是你心中的门面担当？  UP主： 少女战士007  播放量：17.7万
标题： 继蔡徐坤一些粉丝骂潘长江后，又做出违背孝道的举动  UP主： 无可救药亡徒  播放量：17.6万
标题： 2018国内正式出道男团——NCT中国分队 偶像练习生  TF二代团   BOYSTORY实力预览及安利  UP主： 萌系糙汉子22  播放量：17.6万
标题： 挑战十种声线说鸡你太美！  UP主： 白黎轩轩  播放量：19.0万
标题： [蔡徐坤]筋 你 太 美  UP主： 秋风鸟  播放量：18.9万
标题： 【蔡徐坤MV鉴赏】《Wait Wait Wait》MV你能读懂多少？  UP主： 蚊叽叽  播放量：18.9万
标题： 天天向上投票UZI本来遥遥领先，蔡徐坤不乐意了，瞬间超越RNG三人！  UP主： 甜心猎手  播放量：18.9万
标题： [蔡徐坤]保加利亚妖王徐坤！  UP主： 云华夫人  播放量：18.8万
标题： 【偶像练习生】【慎入】论土偶里让人看了浑身发热的lxs们  UP主： 熬夜泡枸杞的肥圆儿  播放量：18.8万
标题： 【Bonnie】（偶像练习生）来迟的EI EI舞蹈完整版详细镜面教程 动作分解视频（已镜面）  UP主： 75Bonnie  播放量：18.8万
标题： 集体失智！UP主争相模仿蔡徐坤被街坊投诉！  UP主： 晓照同学  播放量：18.8万
标题： 关于巴比龙组的耳返问题  UP主： 只磕全宇宙最甜  播放量：18.7万
标题： 【鸡你太美】蔡徐坤一边值日一边做广播体操  UP主： 哦呼w  播放量：18.7万
标题： 【农坤】【浓茶解困】甜的发昏（内附彩蛋）  UP主： 点击收获爱情  播放量：18.7万
标题： 【蔡徐坤】批发棉袜  手捧俩瓜 蔡徐坤的后援会笑死我了  UP主： 喜欢红裙子  播放量：18.7万
标题： 【蔡徐坤】蔡先生，你是不是对自己有什么误解？  UP主： 八零二号街的兔子  播放量：18.6万
标题： 【NINE PERCENT-全程字幕版】617天津站全程合集  UP主： 哈利龙马  播放量：18.6万
标题： 【娱乐】蔡徐坤被央视点名？粉丝什么操作？  UP主： 你可不可以让一下  播放量：18.6万
标题： 颖儿被问喜欢哪个男星？脱口而出3个字后付辛博却不高兴了  UP主： 萌人宝宝  播放量：18.6万
标题： 【律师函警告】顶风作案  UP主： 二两牛肉米粉儿  播放量：18.5万
标题： 如何打造下一个蔡徐坤？小鲜肉营销模式的浅析【独树一帜14】  UP主： 树根龙门阵  播放量：18.5万
标题： 请你们不要再无脑黑蔡徐坤了！  UP主： Psychopath-雪茄  播放量：18.4万
标题： 光明磊落丶Mata川直播谈蔡徐坤事件 嗨怕教父实名制diss表示不认识他【明星】  UP主： 目力星野saori  播放量：18.4万
标题： 【偶像练习生】盘点土偶那些直击灵魂的劈叉（翻车现场合集）  UP主： 阿宝放饭了  播放量：20.3万
标题： 蔡徐坤钱正昊默契尬舞 VIP寝室的蹦迪日常？坤坤的单眼wink 室友line的完美配合 百分九宿舍收发室  UP主： wwnobody  播放量：20.3万
标题： 蔡徐坤打篮球不燃？那是因为没选对BGM  UP主： 星空Hermit  播放量：20.3万
标题： 【老丝长谈】万人在线大型谢罪现场，吴亦凡比蔡徐坤高了多少  UP主： 不正经老丝  播放量：20.3万
标题： 【蔡徐坤】【justin】富贵弟弟向坤哥哥炫耀自己去的是儿科  UP主： Galeno神  播放量：20.3万
标题： 当你把鸡你太美拿给你的妹妹看，会发生什么？  UP主： 猫耳桂雏菊  播放量：20.2万
标题： 【蔡徐坤】开场王  UP主： 徽姑娘A加  播放量：20.1万
标题： 蔡徐坤爆料集体上厕所、颁奖脚滑事件内幕，范丞丞要脱光称体重，尤长靖采访全程说屁话，林彦俊自认怂王  UP主： 草莓CC_kun  播放量：20.1万
标题： 大家好，我是苏联的形象大使蔡徐坤，爱我苏联  UP主： 安田紗代  播放量：20.1万
标题： 黑子们闭嘴吧！ 你们真的了解蔡徐坤们嘛？你们知道她有多努力嘛？  UP主： 这里是李子灿  播放量：20.0万
标题： 【普法三分钟】救救蔡徐坤！鬼畜视频的N个法律风险  UP主： 一个凡老师  播放量：20.0万
标题： 【偶像练习生】蔡徐坤的出场让其余99位练习生惊叹不已！！  UP主： 江橙げ  播放量：20.0万
标题： Nine Percent要凉了？还是爱奇艺要疯了？孩子们该何去何从?不是up主pick也心疼，我们不是ATM！  UP主： 著名楠演员  播放量：19.9万
标题： 蔡徐坤《鸡你太美》改编版《鸡你太美味》 蔡徐坤看了都馋哭了  UP主： 伤影灬  播放量：19.9万
标题： 试问看蔡徐坤打篮球 谁能不笑？专业训练的警察叔叔也不行。PR入门首秀，混剪星爷《美人鱼》  UP主： 水共菌  播放量：19.9万
标题： 偶像练习生微博笑点合集第三弹  UP主： 苏澈orange  播放量：19.9万
标题： 离开粉丝控评，90后爱豆live实力对比。谁是你心目中的top1  UP主： 威总的杀手  播放量：19.8万
标题： 【蔡徐坤/卢本伟】有点甜（我们发律师函的样子都很像彼此）  UP主： 冷瓜总是那么智障  播放量：19.8万
标题： 【鸡你太美】你老婆跳舞的样子像蔡徐坤  UP主： 欧利斯多  播放量：19.8万
标题： 对比成龙 六小龄童，蔡徐坤，古天乐, 葛平被鬼畜之后的反应  UP主： 超人猫SAMA  播放量：19.7万
标题： 【蔡徐坤告b站】来看看局座，唐国强，雷军等大佬是怎么看待自己被鬼畜的吧  UP主： 蔡徐坤二号粉丝  播放量：17.6万
标题： 李荣浩手撕热搜 替张艺兴解释balance，不会和蔡徐坤有合作关系，眼睛又被岳云鹏套路  UP主： 笑笑爱动漫  播放量：17.6万
标题： 给一只鸡看蔡徐坤的鸡你太美会如何？  UP主： 好奇五先生  播放量：17.6万
标题： 【波风徐坤】水门，你在干什么啊水门！  UP主： 怠惰君的复仇  播放量：17.6万
标题： 【oxlxs】住在VIP宿舍里的周锐 钱正昊 蔡徐坤 秦子墨  UP主： 卡卡卡卡卡kaya  播放量：17.5万
标题： 远离粉丝控评，这些艺人的现场水平你知道多少  UP主： 口羊八宝粥  播放量：17.5万
标题： 【微表情识人心2】无需对话就可以快速读出对方内心的方法！【舔狗情商教学】  UP主： 心灵侦探明柏辰  播放量：17.5万
标题： 滚开女人，我蔡徐坤也是一名钢铁直男P1  UP主： 二哥日记本  播放量：17.5万
标题： 蔡徐坤的塑普之魂  UP主： Mushen519  播放量：17.5万
标题： 【偶像练习生】无私心版颜值TOP10！  UP主： 是良井  播放量：17.4万
标题： 【大黑】扒一扒偶像练习生的穿搭，你屁克的偶像全身只要200块？  UP主： 8LACKB_大黑  播放量：17.4万
标题： Ninepercent 重庆后台花絮  你以为的安静都是假象！  UP主： 庚澈蛋蛋  播放量：17.4万
标题： 如果你在球场上对四个大汉说出你打球，像蔡徐坤会怎样？  UP主： 锟仔啊  播放量：17.4万
标题： 吉你太美！吉良吉影邀请您打篮球，接受or拒绝？  UP主： Primo酱爆鱿鱼  播放量：17.4万
标题： 大妈版EIEI舞，绝了！  UP主： tanjieo  播放量：17.4万
标题： 我为什么不喜欢蔡徐坤？  UP主： 天聪君  播放量：17.4万
标题： 正式退出b站，蔡徐坤粉丝放过我吧！  UP主： 椰墨格  播放量：17.4万
标题： 【官方1080p】【NINEPERCENT】新歌《离不开》纪实催泪向MV 更新至重庆场1080p合体清唱  UP主： 海棠karry  播放量：17.4万
标题： 蔡徐坤运球教学，学会了横扫美国校队。  UP主： TomLiu96  播放量：17.3万
标题： 【农坤】[超甜]我要公主抱抱，飞起来的抱抱（不喜勿进）（关小音量）  UP主： 凉祀--  播放量：17.3万
标题： 【蔡徐坤】早起花絮宿舍cut~宿舍四人氛围完全nice  UP主： 心仪silk  播放量：20.9万
标题： 蔡徐坤VS吴亦凡rap巅峰之作大对决，凡哥对不起以前是我错怪你了对不起T^T ！！！！！  UP主： 土味酱爆  播放量：20.8万
标题： 快手友军小伍的，日常讽刺！  UP主： 张世豪吃蛋糕  播放量：20.8万
标题： 钱正昊爆料蔡徐坤哥的宿舍趣闻【字幕版】  UP主： papaya928  播放量：20.8万
标题： 【偶像lxs】CP适配性检测-你给哪对打满分（糖点cut合集）【异坤】【皇权富贵】【乾坤正道】【洋灵】【菜叶】【坤廷】  UP主： top努力的子午  播放量：20.8万
标题： Nine Percent花式互夸 福西西又飘了 坤坤自爆孩子调皮只能宠着 丞丞子异认真比手  UP主： 灵动的小N  播放量：20.8万
标题： 五等分的呆毛  UP主： 红猫耳  播放量：20.7万
